t,mean_regret,se_regret
166.0,42.477114014433155,1.0751659224609083
167.0,42.69227563581964,1.0822512563257687
168.0,42.92887194735853,1.0814161334864931
169.0,43.200352262555676,1.080551508658988
170.0,43.44296769572344,1.0817846602954584
171.0,43.663140548773036,1.0875961454775114
172.0,43.88116893348013,1.0897130578759069
173.0,44.093065025814504,1.0958704184841572
174.0,44.30239722016575,1.105770413623556
175.0,44.52151281508996,1.1158472222015172
176.0,44.73835482557574,1.1225732961037151
177.0,44.937439542279506,1.1278715308715657
178.0,45.16414163987109,1.1321713456069713
179.0,45.40007363529254,1.1351686415611997
180.0,45.6289701549854,1.1424531859668827
181.0,45.83061329442255,1.148481242492259
182.0,46.024743421782276,1.1541362284472316
183.0,46.208226068781656,1.1646387213174407
184.0,46.417904259770644,1.1776923602985496
185.0,46.643635254730555,1.192073016017881
186.0,46.89044832687982,1.2038406788472071
187.0,47.123732569679234,1.2138529205589959
188.0,47.35935937735906,1.225653269713674
189.0,47.579765934429815,1.238300727177307
190.0,47.80139358022326,1.2491603938538702
191.0,48.03872670546844,1.2652101664368522
192.0,48.27732400309965,1.277997924988464
193.0,48.50379343630062,1.2904348932850103
194.0,48.71000915719455,1.3036157599681293
195.0,48.943704744494674,1.3149977569166231
196.0,49.17846776131976,1.3271980396221734
197.0,49.40273225934437,1.338831102424362
198.0,49.6308703280939,1.3501064576808508
199.0,49.867099204968106,1.3626355294039056
200.0,50.08925169228711,1.3712917365437038
201.0,50.304071376587345,1.3779557354059266
202.0,50.489477013730905,1.3820703401553167
203.0,50.68483392961321,1.390281983812961
204.0,50.87293666859691,1.396916211972572
205.0,51.07550625808205,1.404508066295013
206.0,51.303783084407435,1.4100017102734785
207.0,51.51684408492651,1.4107957730679968
208.0,51.74703844019342,1.4097899582170321
209.0,51.93369978127496,1.41102619204098
210.0,52.12640139025682,1.412319100773631
211.0,52.32409413947036,1.4106438853542702
212.0,52.52426302410584,1.4172567939147882
213.0,52.70987658603645,1.420806565436235
214.0,52.90152000695386,1.431776987667525
215.0,53.09923340966797,1.4397384546211158
216.0,53.327668406047785,1.4508381890793551
217.0,53.56218434656015,1.4610851239549059
218.0,53.82139899340319,1.4714249285024847
219.0,54.05375022990389,1.4854030652333063
220.0,54.29330148965871,1.4970057910642216
221.0,54.5358695244721,1.5100448581950512
222.0,54.7585073513094,1.5149261426917426
223.0,54.992490353522186,1.5211453446442926
224.0,55.19185240753645,1.5228593528100511
225.0,55.404217862473594,1.5319747522457905
226.0,55.60901919956197,1.5355997606939722
227.0,55.82519872454873,1.5431917418523546
228.0,56.0683031255418,1.5505486113501052
229.0,56.28640049034357,1.5569825975458707
230.0,56.50959983556883,1.5591421658900768
231.0,56.73269840094624,1.5643433905495914
232.0,56.958263680959064,1.572451551165716
233.0,57.18234252896076,1.5775972029597005
234.0,57.393559120949135,1.5844879556224791
235.0,57.61393342280384,1.5905264897207478
236.0,57.84286581279596,1.5977660375617087
237.0,58.065140899292714,1.6054621430061646
238.0,58.281380575853575,1.612796770637907
239.0,58.512888407356556,1.6176971231246324
240.0,58.6899118702461,1.622420860887417
241.0,58.87670290256408,1.626351114455475
242.0,59.06537401693042,1.6330447068188194
243.0,59.28205898126511,1.6393055032643606
244.0,59.50297083901166,1.6461615141890036
245.0,59.69695785246667,1.6541205838015653
246.0,59.89077787694836,1.6621874313048879
247.0,60.089877150022375,1.6681479602498184
248.0,60.304485096674696,1.6764283214385398
249.0,60.536716682755106,1.6855974472969741
250.0,60.75540345591926,1.6932047339447895
251.0,60.96483767656314,1.6940161024475757
252.0,61.19626046122302,1.6935187311681217
253.0,61.412452507541815,1.6960877920657458
254.0,61.62947023425537,1.6975492904396594
255.0,61.84299879318833,1.70190952347476
256.0,62.03688797054402,1.706920207421672
257.0,62.229740017359234,1.7135451684736713
258.0,62.43473181093847,1.717535972620431
259.0,62.62012556354803,1.7207953504682032
260.0,62.79381397517694,1.7229270479449352
261.0,63.004852911574304,1.7265406326485042
262.0,63.19941883997638,1.72649553384551
263.0,63.41369733773545,1.7262132514673798
264.0,63.64572364808683,1.7228418764985822
265.0,63.851210923116554,1.7202377090292282
266.0,64.06532835091303,1.7222087462798827
267.0,64.28588793437427,1.7240099107023628
268.0,64.49580197118054,1.7253495342947909
269.0,64.70915831289824,1.7254578842653152
270.0,64.92347930557318,1.7255769245918036
271.0,65.11712573995449,1.7259095821132906
272.0,65.30537572389596,1.7246317713587633
273.0,65.5424781653954,1.724038850131972
274.0,65.77717774998204,1.7233158300231444
275.0,66.02564973571707,1.72413812063696
276.0,66.29567582092292,1.7281831978694768
277.0,66.55688306598668,1.7336810334983122
278.0,66.81305268328789,1.7394591680167621
279.0,67.04503858758602,1.7447650577457965
280.0,67.28801031408781,1.751502360549184
281.0,67.52657507759297,1.7588995318784237
282.0,67.7667052609207,1.765677871701187
283.0,68.00769679466879,1.7730400139152327
284.0,68.26150810162939,1.7781123597350599
285.0,68.49738800724484,1.780733628423834
286.0,68.73405627559401,1.7829148217779012
287.0,68.94663277775989,1.785250863804339
288.0,69.13375919399866,1.7877385500678795
289.0,69.3310486867529,1.7859114812500605
290.0,69.53035650128659,1.7872917666465225
291.0,69.715111050466,1.7901812241084014
292.0,69.92186923217385,1.7952543316414
293.0,70.11429481266897,1.803197057548927
294.0,70.30614643438626,1.8096482973063626
295.0,70.48216093852007,1.8104561852497052
296.0,70.66033319172598,1.814288505482483
297.0,70.80599066770198,1.8177497035077137
298.0,70.95379536049333,1.8211859434035695
299.0,71.11752253432596,1.8238107714109084
300.0,71.29065052302673,1.8307483005492444
301.0,71.49151797477067,1.8387166953298364
302.0,71.69859902487053,1.8443210959381076
303.0,71.88226445604806,1.8479678874270054
304.0,72.06081757570573,1.8533197094900393
305.0,72.23223900662607,1.8593866645010033
306.0,72.40521497685941,1.8637764968919432
307.0,72.55899258162627,1.8706342635261717
308.0,72.74174651712889,1.8729650016638124
309.0,72.91010578219176,1.8775949024881953
310.0,73.0948130835965,1.8828187169812418
311.0,73.28394416214724,1.890056340558329
312.0,73.44761173686713,1.896246073714437
313.0,73.63461875320397,1.9079596209017047
314.0,73.82685166566975,1.9187981410698745
315.0,73.99658256764825,1.9254501632917627
316.0,74.18288759088195,1.9369110900871762
317.0,74.3632176146179,1.9468309006233706
318.0,74.5446571807032,1.9564004590380486
319.0,74.73127749968485,1.9663201545022158
320.0,74.9212368091457,1.977873093824946
321.0,75.10152461393719,1.984450113036139
322.0,75.28925082607385,1.994959074268001
323.0,75.46519568154478,2.0004020056148395
324.0,75.69017851373572,2.007964866715967
325.0,75.88637242644262,2.0118882277782433
326.0,76.09608495136563,2.014090552575246
327.0,76.2849145604313,2.016616170188968
328.0,76.45732630623515,2.0243375181730228
329.0,76.64461772434942,2.026289969231885
330.0,76.85067161710742,2.028720289446635
331.0,77.06283297161177,2.0382019351032317
332.0,77.23458346342613,2.0498617031380775
333.0,77.42490291440595,2.0580908825283992
334.0,77.5917764955237,2.069994213068541
335.0,77.80275644921973,2.0778057132992345
336.0,77.98489096725108,2.085530695947573
337.0,78.17752544751376,2.0938313825126644
338.0,78.36518183034757,2.09986234675426
339.0,78.56943276107172,2.1094365993286117
340.0,78.78676843409436,2.116553591929261
341.0,78.97845905489343,2.1245031510174495
342.0,79.15955289106554,2.13362325563514
343.0,79.35986327011341,2.141286630552173
344.0,79.56756942130367,2.1473210834784995
345.0,79.7748208914197,2.1515281431831594
346.0,79.99431918697225,2.1569482151408037
347.0,80.19296834309128,2.162996329441896
348.0,80.39748076812639,2.171376287789916
349.0,80.61835885809553,2.1783926955368824
350.0,80.84416215888368,2.185175816694231
351.0,81.0425827294159,2.1917854837004134
352.0,81.24619211952424,2.1991185468065253
353.0,81.46175705206015,2.2060545792384683
354.0,81.66187620712694,2.2130370451564523
355.0,81.86981411042039,2.21878343838586
356.0,82.07686849599875,2.2237839822613346
357.0,82.28563132002107,2.2287823623459095
358.0,82.49225520119873,2.236434096084517
359.0,82.69522097044984,2.244130314859128
360.0,82.89935646676985,2.248610325987004
361.0,83.12270591898128,2.2495744913108573
362.0,83.34439627338718,2.2478251003894916
363.0,83.56417313257701,2.246628740829345
364.0,83.78128364317715,2.248693728535732
365.0,83.9784074205484,2.251256304391621
366.0,84.1618998872031,2.2539214677527455
367.0,84.36982848461832,2.2546921600939367
368.0,84.5758410690368,2.26041386856207
369.0,84.78593473479052,2.2618964255042795
370.0,85.00872310658318,2.2633483868617867
371.0,85.21606714115802,2.266098044123552
372.0,85.41558352695144,2.2700603956346392
373.0,85.65858751046856,2.275390053804555
374.0,85.88686007122223,2.2838529571691253
375.0,86.09592760549766,2.289877379689958
376.0,86.32015578774323,2.2931822865486606
377.0,86.54016330123065,2.2984000547159997
378.0,86.76358602083216,2.3064745158408866
379.0,86.99656219243779,2.3137518955589518
380.0,87.21899158347713,2.3160055851459393
381.0,87.4542015547284,2.319235814524562
382.0,87.67494526809206,2.3220187799416316
383.0,87.89277044298552,2.324190839637731
384.0,88.12461578757697,2.3251686073382616
385.0,88.34881042201539,2.327100646837014
386.0,88.57011742187272,2.3309210586489875
387.0,88.78860125503341,2.3350917740767274
388.0,88.99604923068479,2.3403345416673615
389.0,89.22989772149592,2.3420050961858108
390.0,89.43619833884523,2.3478639294221137
391.0,89.65364023453236,2.350754851774478
392.0,89.86401674869722,2.355563046773379
393.0,90.0647954909748,2.3611667105843948
394.0,90.26356738845763,2.3681302997539873
395.0,90.4647638092549,2.373888453528419
396.0,90.69285054552485,2.3784338384594172
397.0,90.9297703232634,2.3831517236252653
398.0,91.15230886746372,2.3876840554909275
399.0,91.36384536025264,2.3952083508495976
400.0,91.59751318085786,2.3991629136520674
401.0,91.83054865349867,2.402954044879214
402.0,92.0612463989291,2.4095218271916488
403.0,92.28961548330454,2.4142815877013826
404.0,92.5166474763228,2.4193241876663967
405.0,92.72116491200535,2.4250540928211084
406.0,92.939450946711,2.4328273697407603
407.0,93.17512490543287,2.438599802911609
408.0,93.40679958192865,2.445069407192314
409.0,93.63608035592978,2.450261901791296
410.0,93.84631285783148,2.4570184726283713
411.0,94.05950856140063,2.4646028034064256
412.0,94.29622210209703,2.4696131370470478
413.0,94.51274182873122,2.476028269055857
414.0,94.72023052694901,2.4800641165142374
415.0,94.92965794859896,2.4810884856415822
416.0,95.12608395709347,2.4804606695064035
417.0,95.31694553822348,2.4812013792817584
418.0,95.53008227595954,2.484196314493149
419.0,95.75304402901111,2.4858754724938112
420.0,95.94113448587319,2.4894576476260446
421.0,96.13622092148194,2.491922929931575
422.0,96.31919062288185,2.4978022273789073
423.0,96.5278921406044,2.5023027625481804
424.0,96.74709319239426,2.506487305927915
425.0,96.96644203824512,2.510371659737009
426.0,97.20440096154643,2.509631639853877
427.0,97.41238113804427,2.5126789668752574
428.0,97.63032968496964,2.5175668544466987
429.0,97.85534539938672,2.5196058410652515
430.0,98.08273093311844,2.525726796218713
431.0,98.27821312038222,2.5329746397289283
432.0,98.5237062183132,2.5364743322464056
433.0,98.74597904355778,2.541282344067835
434.0,98.97933021825446,2.546005345110635
435.0,99.20922523483851,2.5528755629782425
436.0,99.4397101970616,2.5619411854228225
437.0,99.70640091121908,2.5672079816491413
438.0,99.95859745893257,2.5722956352806596
439.0,100.1994621557977,2.5754259752665303
440.0,100.48139031114746,2.581776491043082
441.0,100.7484186481333,2.5834696411628575
442.0,100.99318781776896,2.5875324946132303
443.0,101.2080873676017,2.5891609557363746
444.0,101.438499524334,2.5975323129236796
445.0,101.68077537461282,2.6028092296995737
446.0,101.90535481365457,2.610347244223904
447.0,102.1560286632019,2.618817588199782
448.0,102.41155756451761,2.6265888092455016
449.0,102.66323792952028,2.633382563783553
450.0,102.89525463366702,2.6414959419530035
451.0,103.11878144126806,2.645713497240195
452.0,103.34234293566618,2.650457141050345
453.0,103.58096418702024,2.6561452027335104
454.0,103.80329627233886,2.658572557179647
455.0,104.06650058997693,2.661079562628086
456.0,104.30783069977677,2.668518922871514
457.0,104.55906590395212,2.670828181857752
458.0,104.80444881003811,2.674939326969342
459.0,105.0480274819835,2.6749066936559807
460.0,105.31529578139359,2.6773053045235704
461.0,105.57461406370227,2.680379889648018
462.0,105.8433801908666,2.6847151939759684
463.0,106.08851202896096,2.6882494389219485
464.0,106.32454053589677,2.691712262294489
465.0,106.58333357714304,2.696687655985116
466.0,106.82593508078425,2.7030263288483725
467.0,107.06765098778777,2.7127449069057477
468.0,107.28543367071876,2.720975607479916
469.0,107.49446192677611,2.731664732689384
470.0,107.70996720904606,2.7434426696806518
471.0,107.94043714445546,2.7554122503214757
472.0,108.15388718662841,2.7670130093350975
473.0,108.38760329355453,2.778717132802425
474.0,108.6307644198813,2.7889413070309845
475.0,108.85533103751862,2.801126476373718
476.0,109.0763828165403,2.805245864475586
477.0,109.30991210398346,2.818151777098721
478.0,109.54186089086008,2.8317029493321013
479.0,109.74720008448828,2.8469317045182816
480.0,109.95510699958005,2.861642349513364
481.0,110.1787821924076,2.8765520137571463
482.0,110.39943503237328,2.8859172573022582
483.0,110.62679795428853,2.9002463369999325
484.0,110.84523450101388,2.91274873661251
485.0,111.09806282103116,2.925608079405656
486.0,111.32140247364987,2.9399786763163704
487.0,111.54698385863269,2.9536518979638595
488.0,111.76185276566842,2.9692087657271973
489.0,111.98394713110626,2.9888412631504377
490.0,112.17800199856276,3.0043535756244366
491.0,112.36386844652263,3.021286105955603
492.0,112.5247269850618,3.0354017334627312
493.0,112.6951246421195,3.052884842139039
494.0,112.87874163091314,3.0678501394006354
495.0,113.06001730745476,3.0820574067028272
496.0,113.22779289477295,3.098026275723584
497.0,113.41685444764727,3.113086611512194
498.0,113.59880884165484,3.128560158787807
499.0,113.77636486967721,3.144474636383267
500.0,113.95121710146107,3.1606592605666495
501.0,114.1426799803258,3.174208633884761
502.0,114.33206096935697,3.1857227957922194
503.0,114.51209210606964,3.201447222585477
504.0,114.69762140876641,3.2145736951502806
505.0,114.8945258700963,3.2206445790145444
506.0,115.06675106427898,3.2311632983253125
507.0,115.23656649149027,3.241934368224506
508.0,115.4103278440951,3.2560126742458233
509.0,115.5776135225574,3.269346961483142
510.0,115.76130601129468,3.276866075844785
511.0,115.94856895769605,3.289085228339577
512.0,116.14824512358224,3.299634954320503
513.0,116.33869060866348,3.3113044413779593
514.0,116.55909420545665,3.3195210206631005
515.0,116.77425269010453,3.3294852331223
516.0,116.97534803122191,3.338865347115778
517.0,117.18086260178788,3.34690813331878
518.0,117.38230176078146,3.353920833733661
519.0,117.57474148861472,3.365562764080644
520.0,117.76648753241597,3.3771167941937357
521.0,117.95127572814928,3.383678831275235
522.0,118.14266927611307,3.3928612987279294
523.0,118.31575704459509,3.4011793568404487
524.0,118.51367886758221,3.413624972408496
525.0,118.69743282981797,3.424458421431991
526.0,118.87223498180091,3.4385314099360564
527.0,119.05949814776092,3.452632773779158
528.0,119.25138209025963,3.4648148559858236
529.0,119.45257871247468,3.477706454337994
530.0,119.64397833149515,3.491130775429613
531.0,119.84271442538373,3.5045211895913675
532.0,120.01852633623409,3.520040330864915
533.0,120.21312655722114,3.534139911495111
534.0,120.40002729614325,3.5484660393394787
535.0,120.61912760813138,3.561658966713803
536.0,120.84624738918448,3.573360434491549
537.0,121.06465336721129,3.5884552607958176
538.0,121.27213532567852,3.5953701368376425
539.0,121.4955441469423,3.6104753607031803
540.0,121.71394279221545,3.6254586779402262
541.0,121.90636985364982,3.6410249066444074
542.0,122.10773081193034,3.6571358105226834
543.0,122.31165170060329,3.671861408055309
544.0,122.50100375747327,3.687411276560956
545.0,122.69313956456337,3.7014320008266304
546.0,122.89811377081593,3.71645988675392
547.0,123.09524110334978,3.733203761959417
548.0,123.30370739396618,3.745878808769632
549.0,123.5105753069843,3.761145050051717
550.0,123.71099218695193,3.7771219306552517
551.0,123.9252902273626,3.7916943095596607
552.0,124.132832689203,3.80507562409331
553.0,124.32779531233925,3.8216265768409556
554.0,124.52032402079325,3.835658944442318
555.0,124.70548796491238,3.8502769278179465
556.0,124.89556466993412,3.8658471521164355
557.0,125.09918435017349,3.8803926277565277
558.0,125.31298783721297,3.893825291368484
559.0,125.4943875154188,3.9061747003426186
560.0,125.68053228899865,3.917280746411775
561.0,125.87038453586406,3.9304232239423653
562.0,126.05865840741151,3.9455118565122533
563.0,126.23493291453273,3.9585517597717668
564.0,126.41032971834515,3.9738002039075155
565.0,126.5912014356669,3.9886752507902012
566.0,126.77182430227974,4.003973157829914
567.0,126.95745978970373,4.018505072610481
568.0,127.12933450367622,4.03200401052179
569.0,127.30226155977928,4.045183031311316
570.0,127.47807747604955,4.057560399946239
571.0,127.66103575116897,4.07222730489176
572.0,127.8304462492844,4.083597047130915
573.0,127.99969386509247,4.091627057342218
574.0,128.1950475937034,4.099088364344733
575.0,128.37223443557593,4.105365683718778
576.0,128.54597431742067,4.115494788956602
577.0,128.7240462871182,4.125816280415172
578.0,128.90158889081812,4.136160647268857
579.0,129.08782667531423,4.146878339077462
580.0,129.27338602278013,4.1588129054559415
581.0,129.44734824215632,4.170188416721352
582.0,129.60655996897705,4.182348564617021
583.0,129.75625484559,4.19604485349661
584.0,129.91509921149174,4.209020112150904
585.0,130.08180489254408,4.221479719632584
586.0,130.2528059112401,4.233767591415613
587.0,130.39125857333326,4.244476609315436
588.0,130.54075097130612,4.255506014478013
589.0,130.7074347796803,4.266977887527637
590.0,130.8743763362392,4.27790673520712
591.0,131.0473683761871,4.292489466008691
592.0,131.23143162670075,4.3058987131865845
593.0,131.40829850463794,4.3182861313929015
594.0,131.58298204624253,4.331029791920318
595.0,131.75709341014368,4.344097499612463
596.0,131.92825760571867,4.356879127966418
597.0,132.10501436750224,4.369696932917461
598.0,132.27443251796507,4.3841916397511715
599.0,132.44918298428905,4.390900044175565
600.0,132.61888376488858,4.3966599299745655
601.0,132.7889725758484,4.403055014219619
602.0,132.9508286343878,4.410955742804512
603.0,133.1116050475224,4.418073808287033
604.0,133.27376395268564,4.429212947557448
605.0,133.46041056646683,4.4350584130393695
606.0,133.6387967319615,4.441493216666915
607.0,133.82409464358707,4.447650732936266
608.0,134.00613060377125,4.452757150590922
609.0,134.1476897447898,4.458803141472828
610.0,134.29930122489745,4.4635987648775
611.0,134.45580124388496,4.469690598579704
612.0,134.61156977793286,4.475386043177178
613.0,134.7586638895531,4.48054933320185
614.0,134.92102489355403,4.490461156792595
615.0,135.0738607235475,4.498365960385822
616.0,135.2268937895702,4.503449794683012
617.0,135.39633727011676,4.510617369952848
618.0,135.55750234695887,4.515258740402982
619.0,135.71732953583194,4.521978797960366
620.0,135.89491696879963,4.52894675871074
621.0,136.0365735158439,4.533125830460102
622.0,136.2093263327619,4.546219326546675
623.0,136.3897504314649,4.55333104302616
624.0,136.56630124531918,4.5576767738190735
625.0,136.727826851161,4.558741380886522
626.0,136.90864740186112,4.566931748172487
627.0,137.10336790566421,4.574499961921945
628.0,137.29379217587575,4.582857348494461
629.0,137.50584777796306,4.590785982793218
630.0,137.71707484259164,4.598450308123358
631.0,137.90747658280793,4.605043820700942
632.0,138.12853913272525,4.6130318431764445
633.0,138.33188532122216,4.620265376386013
634.0,138.51849625755932,4.623868094667399
635.0,138.726716161074,4.629291855008748
636.0,138.89559476471737,4.638140480058105
637.0,139.05475243512842,4.647490240310546
638.0,139.20736972286775,4.657748896713799
639.0,139.36885517833278,4.662098373554659
640.0,139.5231294882315,4.670768656204519
641.0,139.69956289315584,4.680461943727599
642.0,139.86967162634525,4.691169772700252
643.0,140.04821883534456,4.704399032747862
644.0,140.23884916222121,4.714060522990464
645.0,140.3987016796683,4.725581428874596
646.0,140.5582626699388,4.738227603578583
647.0,140.724071464632,4.749573447346381
648.0,140.89497056319985,4.762233875194351
649.0,141.07291218571999,4.774055551479789
650.0,141.25114522061676,4.784812680110862
651.0,141.41673800990984,4.794963547786342
652.0,141.56656418827154,4.803651884232037
653.0,141.70922553130632,4.812746757440954
654.0,141.8630139091993,4.822294687596008
655.0,142.02453145669395,4.8341485964176565
656.0,142.17537807993605,4.848375872388958
657.0,142.3180094569236,4.862107494616991
658.0,142.47576969801034,4.876439040566419
659.0,142.65633831164848,4.887948226275471
660.0,142.8300567914977,4.901953142058455
661.0,142.99655923915378,4.917361418298468
662.0,143.1706167147831,4.933074370600894
663.0,143.33687033981465,4.948887549913641
664.0,143.51403713572137,4.965007577228996
665.0,143.68178762488105,4.976156034349331
666.0,143.85232726345606,4.991104853157206
667.0,144.0254108922326,5.005860778151457
668.0,144.17469980328988,5.018819890305769
669.0,144.331795623901,5.033383149210297
670.0,144.49736603974753,5.046786843099436
671.0,144.65031963535023,5.060293529116449
672.0,144.8326533099866,5.072065725576542
673.0,145.01393889367483,5.0838333703722975
674.0,145.187055081518,5.096867880831353
675.0,145.34129916748967,5.110597738166695
676.0,145.48682514692896,5.122634127048424
677.0,145.6486113861874,5.133724215082125
